mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33.5192147731781,0.2697725075027782,0.5614879608154297,0.07224740920041008,,entropy,20,sqrt,2,2,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5686137418165639,0.5831585637114712,0.6409637022439768,0.5734901462174189,0.6024793388429752,0.5937410985664813,0.026305156579844464,82
34.17032103538513,0.26542588413552165,0.5440132141113281,0.034082878737335384,,entropy,20,sqrt,2,2,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5699485158583868,0.5848109310454401,0.6414086834911957,0.5723458359821996,0.6022886204704386,0.5941605173695321,0.02626012706563878,75
33.84155449867249,0.44525662026287455,0.5491489410400391,0.02458624052846975,,entropy,20,sqrt,2,2,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5696942731837539,0.5832221163012393,0.6412815459919904,0.5732358550540368,0.6032422123331215,0.5941352005728284,0.026301910701147565,77
33.91007323265076,0.10051072458789653,0.5854735851287842,0.02836328048987518,,entropy,20,sqrt,2,2,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': False}",0.569185787834488,0.5837940896091516,0.6409637022439768,0.5727272727272728,0.6048315321042593,0.5943004769038297,0.026438209630225494,72
40.94569640159607,0.1751942200398346,0.6416796207427978,0.02788572155460578,,entropy,20,sqrt,2,2,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5688044238225386,0.584556720686368,0.6403915834975527,0.5717101080737444,0.6041322314049586,0.5939190134970325,0.02636528097244328,79
41.07666664123535,0.15752334130670093,0.6767081260681153,0.028277606428621906,,entropy,20,sqrt,2,2,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5704570012076527,0.5842389577375278,0.6391837772551013,0.5738080101716465,0.6050222504767959,0.5945419993697447,0.025372670759864383,67
44.18957123756409,2.003444856598319,0.7742098808288574,0.09929850516915877,,entropy,20,sqrt,2,2,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5702027585330197,0.582650142993327,0.6403280147479499,0.5731087094723458,0.6044500953591863,0.5941479442211657,0.026026732339884732,76
46.05930757522583,0.15614970623912855,0.7000241756439209,0.09452099972049163,,entropy,20,sqrt,2,2,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.569185787834488,0.5848744836352081,0.6401373084991419,0.5715829624920534,0.6040686586141132,0.5939698402150009,0.0261975888918091,78
28.21202697753906,0.28927794488166847,0.5039232254028321,0.07466938552691126,,entropy,20,sqrt,2,5,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5695671518464375,0.5851286939942802,0.6409001334943741,0.5722822631913541,0.6055308328035601,0.5946818150660012,0.02637264681159029,66
28.634889602661133,0.3130166936609148,0.44797420501708984,0.030841849365194112,,entropy,20,sqrt,2,5,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5703934405389944,0.5842389577375278,0.6396923272519229,0.5722186904005085,0.6043229497774952,0.5941732731412899,0.025772756885528193,74
28.09022159576416,0.31243044322336666,0.4330833911895752,0.010214848964577045,,entropy,20,sqrt,2,5,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5691222271658298,0.5814426437877344,0.6401373084991419,0.5716465352828989,0.6047679593134139,0.5934233348098037,0.026530004261972478,83
27.907765865325928,0.09933663521083752,0.5116450309753418,0.07864896754979345,,entropy,20,sqrt,2,5,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5696307125150957,0.5841118525579917,0.6399466022503337,0.5739351557533375,0.6048315321042593,0.5944911710362035,0.02577379175884519,68
