timestamp,username,message_type,message
1685116252.115835,Reptile,seat_location,middle
1685116435.2548862,Jaguar,collecting_data,false
1685116608.8105469,Reptile,collecting_data,false
1685117268.125231,Jaguar,collecting_data,true
1685117297.987823,Jaguar,sitting_on_bus,true
1685117313.056844,Jaguar,seat_location,front
1685117402.15772,Jaguar,collecting_data,false
1685117416.124757,Jaguar,collecting_data,true
1685122262.763916,Starfish,collecting_data,true
1685122284.920208,Starfish,collecting_data,true
1685122307.600523,Starfish,sitting_on_bus,true
1685122324.042381,Starfish,seat_location,back
1685122390.083955,Starfish,collecting_data,false
1685126382.869215,Jaguar,collecting_data,true
1685126415.112551,Jaguar,sitting_on_bus,true
1685126431.929966,Jaguar,seat_location,back
1685126751.483465,Toad,collecting_data,true
1685126776.476198,Toad,sitting_on_bus,true
1685126795.017261,Toad,seat_location,middle
1685127008.094593,Jaguar,collecting_data,false
1685127081.368083,Toad,collecting_data,false
1685130720.694121,Parrot,collecting_data,true
1685130729.110413,Parrot,sitting_on_bus,true
1685130745.976017,Parrot,seat_location,middle
1685130798.144006,Spider,collecting_data,true
1685130937.7828388,Parrot,collecting_data,false
1685131339.964336,Spider,collecting_data,true
1685131375.979981,Spider,collecting_data,true
1685131404.206943,Spider,sitting_on_bus,true
1685131420.5365338,Spider,seat_location,middle
1685131476.792598,Spider,collecting_data,false
1685131587.788939,Spider,collecting_data,true
1685131628.265811,Spider,sitting_on_bus,true
1685131644.51682,Spider,seat_location,middle
1685131818.3637571,Spider,collecting_data,false
1685137429.343399,Spider,collecting_data,true
1685137478.371747,Spider,sitting_on_bus,true
1685137495.18994,Spider,seat_location,middle
1685137573.568606,Spider,collecting_data,false
1685143199.873654,Squid,collecting_data,true
1685165110.9415,Eel,collecting_data,true
1685381757.6134958,Jaguar,collecting_data,true
1685381890.768114,Jaguar,sitting_on_bus,true
1685381919.2873201,Jaguar,collecting_data,true
1685381921.98471,Jaguar,sitting_on_bus,true
1685381938.735976,Jaguar,seat_location,middle
1685383323.825324,Jaguar,collecting_data,false
1685390277.688865,Jaguar,collecting_data,true
1685390291.4604511,Jaguar,sitting_on_bus,true
1685390307.989181,Jaguar,seat_location,back
1685391305.882988,Jaguar,collecting_data,false
1685413779.2972221,Shrimp,collecting_data,true
1685415458.216084,Spider,collecting_data,true
1685415465.898584,Spider,sitting_on_bus,true
1685415482.155896,Spider,seat_location,middle
1685415574.292675,Shrimp,collecting_data,true
1685415577.2363858,Shrimp,sitting_on_bus,true
1685415595.204109,Shrimp,seat_location,back
1685416101.0277581,Spider,collecting_data,false
1685459448.6647348,Zebra,collecting_data,true
1685459476.212141,Zebra,sitting_on_bus,true
1685459492.316942,Zebra,seat_location,front
1685459900.505605,Zebra,collecting_data,false
1685474465.210727,Spider,collecting_data,true
1685475762.613204,Cat,collecting_data,true
1685475766.184288,Cat,sitting_on_bus,true
1685475798.6599011,Cat,seat_location,middle
1685475917.7529302,Cat,collecting_data,false
1685477188.82002,Cat,collecting_data,true
1685477213.181254,Cat,sitting_on_bus,true
1685477230.378845,Cat,seat_location,middle
1685477374.854356,Cat,collecting_data,false
1685477405.962578,Elk,collecting_data,true
1685477511.089984,Elk,sitting_on_bus,true
1685477527.775049,Elk,seat_location,back
1685477660.826954,Elk,collecting_data,false
1685477951.9651089,Elk,collecting_data,true
1685477986.546167,Dolphin,collecting_data,true
1685478025.4280949,Starfish,collecting_data,true
1685478040.128344,Dolphin,sitting_on_bus,true
1685478040.425551,Starfish,collecting_data,true
1685478057.401616,Starfish,sitting_on_bus,true
1685478059.077462,Dolphin,seat_location,middle
1685478077.147769,Starfish,seat_location,middle
1685478280.708899,Starfish,collecting_data,false
1685478500.846828,Jaguar,collecting_data,true
1685478566.9083781,Jaguar,sitting_on_bus,true
1685478584.882547,Jaguar,seat_location,middle
1685478910.742344,Jaguar,collecting_data,false
1685479079.5966659,Dolphin,collecting_data,false
1685490551.025945,Zebra,collecting_data,true
1685490598.6581368,Zebra,sitting_on_bus,true
1685490616.3495169,Zebra,seat_location,middle
1685491044.148457,Zebra,collecting_data,false
1685496106.7638721,Possum,collecting_data,true
1685496151.414053,Possum,sitting_on_bus,true
1685496167.2714372,Possum,seat_location,middle
1685496534.607487,Possum,collecting_data,false
1685497399.869652,Toad,collecting_data,true
1685497414.899054,Toad,sitting_on_bus,true
1685497431.2336612,Toad,seat_location,front
1685497595.24679,Toad,collecting_data,false
1685503492.744201,Cat,collecting_data,true
1685503514.636406,Cuckoo,collecting_data,true
1685503523.741077,Dog,collecting_data,true
1685503541.548077,Dog,sitting_on_bus,true
1685503542.831668,Cat,sitting_on_bus,true
1685503561.3976998,Dog,seat_location,front
1685503575.2162971,Cat,seat_location,back
1685503593.1178598,Cuckoo,collecting_data,true
1685503805.3702888,Dog,collecting_data,false
1685503805.9556298,Cat,collecting_data,false
1685506761.5932698,Dog,collecting_data,true
1685506763.437573,Cat,collecting_data,true
1685506800.466755,Dog,sitting_on_bus,true
1685506801.953155,Cat,sitting_on_bus,true
1685506817.141741,Dog,seat_location,front
1685506819.9263449,Cat,seat_location,middle
1685507029.630883,Cat,collecting_data,false
1685507041.442902,Cat,collecting_data,true
1685507057.270282,Dog,collecting_data,false
1685558586.752001,Zebra,collecting_data,true
1685558612.868936,Zebra,sitting_on_bus,true
1685558644.764246,Zebra,seat_location,front
1685563388.3766232,Spider,collecting_data,true
1685563429.852988,Spider,sitting_on_bus,true
1685563450.7693791,Spider,seat_location,back
1685563776.049299,Spider,collecting_data,false
1685564342.9442492,Squid,collecting_data,true
1685564410.9640899,Squid,sitting_on_bus,true
1685564780.376636,Dog,collecting_data,true
1685564887.476459,Dog,sitting_on_bus,true
1685564901.301218,Dog,seat_location,middle
1685565121.5171962,Dog,collecting_data,false
1685567842.3309078,Toad,collecting_data,true
1685567849.038964,Toad,sitting_on_bus,true
1685567866.083627,Toad,seat_location,middle
1685568204.237354,Toad,collecting_data,false
1685571833.833099,Cat,collecting_data,true
1685571897.687861,Cat,sitting_on_bus,true
1685571913.8889709,Cat,seat_location,middle
1685571965.944382,Cat,collecting_data,false
1685583612.127267,Fly,collecting_data,true
1685583644.375218,Fly,sitting_on_bus,true
1685583662.5506968,Fly,seat_location,middle
1685583932.628745,Fly,collecting_data,false
1685649876.752558,Squid,collecting_data,true
1685649897.403421,Squid,sitting_on_bus,true
1685649962.915536,Squid,seat_location,back
1685649978.581411,Squid,collecting_data,false
1685650988.638643,Starfish,collecting_data,true
1685651002.484725,Dog,collecting_data,true
1685651003.547261,Cat,collecting_data,true
1685651034.354673,Starfish,collecting_data,true
1685651087.6813722,Starfish,collecting_data,true
1685651090.110066,Dog,sitting_on_bus,true
1685651092.468775,Cat,sitting_on_bus,true
1685651105.739188,Dog,seat_location,front
1685651108.688793,Cat,seat_location,middle
1685651153.316179,Starfish,collecting_data,true
1685651196.8126779,Starfish,sitting_on_bus,true
1685651213.306848,Starfish,seat_location,back
1685651222.237051,Cat,collecting_data,false
1685651223.997511,Dog,collecting_data,false
1685651295.485705,Starfish,collecting_data,false
1685654240.6707149,Jaguar,collecting_data,true
1685667344.804352,Toad,collecting_data,true
1685667354.065781,Toad,sitting_on_bus,true
1685667370.369543,Toad,seat_location,front
1685667817.043818,Toad,collecting_data,false
1685724609.217682,Jaguar,collecting_data,true
1685724653.929874,Jaguar,sitting_on_bus,true
1685724670.7273989,Jaguar,seat_location,front
1685725031.603333,Zebra,collecting_data,true
1685725035.1199799,Jaguar,collecting_data,false
1685725063.838386,Zebra,sitting_on_bus,true
1685725082.00661,Zebra,seat_location,front
1685725232.816638,Zebra,collecting_data,false
1685727070.269331,Starfish,collecting_data,true
1685727106.255749,Starfish,collecting_data,true
1685727136.6124759,Starfish,sitting_on_bus,true
1685727163.549189,Starfish,seat_location,front
1685727217.808747,Starfish,collecting_data,false
1685730966.6011171,Jaguar,collecting_data,true
1685731011.356515,Jaguar,sitting_on_bus,true
1685731027.0796719,Jaguar,seat_location,front
1685731182.828343,Jaguar,collecting_data,false
1685736225.8842812,Cat,collecting_data,true
1685736226.493531,Dog,collecting_data,true
1685736272.055767,Dog,sitting_on_bus,true
1685736272.825211,Cat,sitting_on_bus,true
1685736280.280892,Spider,collecting_data,true
1685736289.035859,Dog,seat_location,middle
1685736289.5293322,Cat,seat_location,middle
1685736354.756599,Spider,sitting_on_bus,true
1685736359.410193,Cat,collecting_data,false
1685736367.9695501,Spider,seat_location,front
1685736374.299509,Dog,collecting_data,false
1685736551.160855,Spider,collecting_data,false
1685736563.275944,Spider,collecting_data,true
1685736566.245527,Spider,sitting_on_bus,true
1685736582.460331,Spider,seat_location,front
1685736675.607223,Spider,collecting_data,false
1685752287.595514,Possum,collecting_data,true
1685752295.672783,Possum,sitting_on_bus,true
1685752311.939529,Possum,seat_location,back
1685752528.897521,Possum,collecting_data,false
1685769610.556013,Shrimp,collecting_data,true
1685769628.389049,Shrimp,collecting_data,true
1685769631.3102021,Shrimp,sitting_on_bus,true
1685769648.052701,Shrimp,seat_location,back
1685769652.315332,Guinea pig,collecting_data,true
1685769657.547595,Guinea pig,sitting_on_bus,true
1685769672.4116058,Guinea pig,seat_location,back
1685769679.262954,Shrimp,collecting_data,false
1685769930.872719,Guinea pig,collecting_data,false
1685923634.553297,Guinea pig,collecting_data,true
1685931443.358876,Jaguar,collecting_data,true
1685931494.4999561,Jaguar,collecting_data,true
1685931498.321446,Jaguar,sitting_on_bus,true
1685931515.378634,Jaguar,seat_location,front
1685931677.641309,Jaguar,collecting_data,false
1685981997.1385589,Octopus,collecting_data,true
1685982097.2095509,Octopus,sitting_on_bus,true
1685982132.408506,Octopus,seat_location,front
1685982154.389641,Octopus,seat_location,front
1685982538.046846,Octopus,collecting_data,false
1685982551.132565,Octopus,collecting_data,true
1685986231.961525,Starfish,collecting_data,true
1685986277.8960052,Starfish,sitting_on_bus,true
1685986295.059336,Starfish,seat_location,front
1685986331.5700479,Starfish,collecting_data,false
1685995470.706703,Cat,collecting_data,true
1685995472.60962,Dog,collecting_data,true
1685995521.026264,Cat,sitting_on_bus,true
1685995522.290186,Dog,sitting_on_bus,true
1685995537.171545,Dog,seat_location,front
1685995537.716893,Cat,seat_location,middle
1685995604.288909,Cat,collecting_data,false
1685995614.884953,Dog,collecting_data,false
1685995617.711195,Cat,collecting_data,true
1685995773.81594,Spider,collecting_data,true
1685995820.4334888,Spider,collecting_data,true
1685995923.7537332,Spider,collecting_data,true
1685995933.137045,Spider,sitting_on_bus,true
1685995950.242526,Spider,seat_location,middle
1685996089.8248959,Zebra,collecting_data,true
1685996122.778211,Spider,collecting_data,false
1685996146.967883,Zebra,sitting_on_bus,true
1685996164.67035,Zebra,seat_location,front
1685996517.9617429,Zebra,collecting_data,false
1686002720.6604571,Jaguar,collecting_data,true
1686012188.2765489,Zebra,collecting_data,true
1686012208.3920832,Zebra,sitting_on_bus,true
1686012227.615086,Zebra,seat_location,middle
1686012566.748409,Zebra,collecting_data,false
1686064108.211618,Possum,collecting_data,true
1686064197.133796,Possum,sitting_on_bus,true
1686064214.7519212,Possum,seat_location,middle
1686064547.381639,Zebra,collecting_data,true
1686064570.096507,Zebra,sitting_on_bus,true
1686064588.724728,Zebra,seat_location,middle
1686064651.6787472,Possum,collecting_data,false
1686064944.6260118,Zebra,collecting_data,false
1686069388.48559,Shrimp,collecting_data,true
1686069429.735363,Shrimp,sitting_on_bus,true
1686069462.001339,Shrimp,seat_location,middle
1686069899.481697,Shrimp,collecting_data,false
1686070436.187218,Northern Blue,collecting_data,true
1686070499.342984,Northern Blue,sitting_on_bus,true
1686070517.493221,Northern Blue,seat_location,front
1686070753.283972,Zebra,collecting_data,true
1686070841.5471559,Zebra,sitting_on_bus,true
1686070861.566349,Zebra,seat_location,middle
1686070893.232115,Northern Blue,collecting_data,false
1686071076.187203,Northern Blue,collecting_data,true
1686071089.2101688,Zebra,collecting_data,false
1686075768.600672,Jaguar,collecting_data,true
1686075893.854013,Jaguar,sitting_on_bus,true
1686075909.878564,Jaguar,seat_location,back
1686079378.4420261,Jaguar,collecting_data,true
1686079415.77388,Jaguar,sitting_on_bus,true
1686079433.422029,Jaguar,seat_location,back
1686079618.8244328,Jaguar,collecting_data,false
1686080341.014195,Possum,collecting_data,true
1686080384.283663,Possum,sitting_on_bus,true
1686080400.8259969,Possum,seat_location,middle
1686081010.9855042,Jaguar,collecting_data,true
1686081030.7597141,Possum,collecting_data,false
1686081042.3829288,Jaguar,sitting_on_bus,true
1686081059.696612,Jaguar,seat_location,middle
1686081464.755764,Jaguar,collecting_data,false
1686082330.217297,Dog,collecting_data,true
1686082330.8473601,Cat,collecting_data,true
1686082379.28084,Cat,sitting_on_bus,true
1686082381.070082,Dog,collecting_data,true
1686082394.8731909,Dog,sitting_on_bus,true
1686082395.625297,Cat,seat_location,middle
1686082411.444516,Dog,seat_location,middle
1686082459.050571,Dog,collecting_data,false
1686082467.101495,Cat,collecting_data,false
1686082768.410942,Starfish,collecting_data,true
1686082793.012851,Starfish,sitting_on_bus,true
1686082809.4746928,Starfish,seat_location,back
1686082839.03216,Starfish,collecting_data,false
1686082847.182473,Starfish,collecting_data,true
1686082882.35823,Starfish,sitting_on_bus,true
1686082898.298655,Starfish,seat_location,back
1686082969.586084,Starfish,collecting_data,false
1686091006.476321,Fly,collecting_data,true
1686091019.6300302,Fly,sitting_on_bus,true
1686091035.181503,Fly,seat_location,front
1686091474.834069,Fly,collecting_data,false
1686095769.768938,Jaguar,collecting_data,true
1686095838.0593,Jaguar,sitting_on_bus,true
1686095852.4863892,Jaguar,collecting_data,true
1686095907.353139,Jaguar,sitting_on_bus,true
1686095924.5313601,Jaguar,seat_location,middle
1686096112.310833,Jaguar,collecting_data,false
1686110036.6553578,Northern Blue,collecting_data,true
1686110044.776177,Northern Blue,sitting_on_bus,true
1686110062.371737,Northern Blue,seat_location,front
1686110294.294729,Northern Blue,collecting_data,false
1686118878.226173,Tiger,collecting_data,true
1686119547.287856,Tiger,collecting_data,true
1686157544.554054,Python,collecting_data,true
1686158928.3751922,Starfish,collecting_data,true
1686158948.5788841,Starfish,sitting_on_bus,true
1686158965.063731,Starfish,seat_location,front
1686158980.75196,Starfish,collecting_data,false
1686158992.068224,Starfish,collecting_data,true
1686158995.389029,Starfish,sitting_on_bus,true
1686159011.8178701,Starfish,seat_location,back
1686159027.7122378,Starfish,collecting_data,false
1686159762.4971762,Jaguar,collecting_data,true
1686159833.98947,Jaguar,collecting_data,true
1686159839.328991,Jaguar,sitting_on_bus,true
1686159856.300278,Jaguar,seat_location,front
1686159937.5641022,Possum,collecting_data,true
1686159954.132096,Jaguar,collecting_data,false
1686159960.950321,Possum,sitting_on_bus,true
1686159977.5765529,Possum,seat_location,back
1686160751.940528,Possum,collecting_data,false
1686162266.387903,Toad,collecting_data,true
1686162319.141224,Toad,sitting_on_bus,true
1686162335.04384,Toad,seat_location,middle
1686162518.229114,Toad,collecting_data,true
1686162525.553887,Toad,sitting_on_bus,true
1686162542.6002069,Toad,seat_location,middle
1686162661.622909,Toad,collecting_data,false
1686168327.627088,Spider,collecting_data,true
1686168388.205755,Spider,sitting_on_bus,true
1686168403.9157329,Spider,seat_location,front
1686168453.734568,Dog,collecting_data,true
1686168477.2403069,Cat,collecting_data,true
1686168502.126484,Dog,collecting_data,true
1686168502.753686,Cat,collecting_data,true
1686168504.813261,Dog,sitting_on_bus,true
1686168505.335206,Cat,sitting_on_bus,true
1686168521.521891,Dog,seat_location,middle
1686168522.1818318,Cat,seat_location,middle
1686168578.237482,Cat,collecting_data,false
1686168595.1678119,Dog,collecting_data,false
1686168658.05106,Spider,collecting_data,false
1686169355.407467,Toad,collecting_data,true
1686169542.02776,Toad,sitting_on_bus,true
1686169557.7408261,Toad,seat_location,middle
1686169714.109968,Squid,collecting_data,true
1686169780.5289268,Squid,sitting_on_bus,true
1686169786.1226149,Squid,seat_location,back
1686169905.770498,Toad,collecting_data,false
1686169927.005776,Squid,collecting_data,false
1686172207.372014,Northern Blue,collecting_data,true
1686172215.490392,Northern Blue,sitting_on_bus,true
1686172232.2819428,Northern Blue,seat_location,back
1686172628.300521,Northern Blue,collecting_data,false
1686181055.581579,Elk,collecting_data,true
1686181059.4365668,Elk,sitting_on_bus,true
1686181075.134444,Elk,seat_location,front
1686181091.721142,Elk,collecting_data,false
1686189556.76483,Zebra,collecting_data,true
1686189774.541621,Zebra,collecting_data,true
1686189843.159328,Zebra,sitting_on_bus,true
1686189861.897328,Zebra,seat_location,back
1686190188.264309,Zebra,collecting_data,false
1686243043.3538508,Spider,collecting_data,true
1686245435.2759209,Jaguar,collecting_data,true
1686245446.17555,Jaguar,sitting_on_bus,true
1686245465.428008,Jaguar,seat_location,front
1686245731.409317,Jaguar,collecting_data,false
1686249301.7882571,Cat,collecting_data,true
1686249347.536339,Cat,sitting_on_bus,true
1686249364.285707,Cat,seat_location,front
1686249438.290183,Cat,collecting_data,false
1686252840.883157,Cat,collecting_data,true
1686252840.987653,Dog,collecting_data,true
1686252913.737306,Dog,collecting_data,true
1686252916.435343,Dog,sitting_on_bus,true
1686252933.292604,Dog,seat_location,middle
1686252995.534441,Dog,collecting_data,false
1686261719.923382,Northern Blue,collecting_data,true
1686261735.1446052,Northern Blue,sitting_on_bus,true
1686261752.087716,Northern Blue,seat_location,back
1686262026.591254,Northern Blue,collecting_data,false
1686269629.029241,Zebra,collecting_data,true
1686269673.355826,Zebra,sitting_on_bus,true
1686269691.254679,Zebra,seat_location,middle
1686269975.371389,Zebra,collecting_data,false
1686269998.024745,Zebra,collecting_data,true
1686323844.989462,Zebra,collecting_data,true
1686323850.090728,Zebra,sitting_on_bus,true
1686323869.6071892,Zebra,seat_location,middle
1686324192.344482,Zebra,collecting_data,false
1686333045.3539019,Fly,collecting_data,true
1686333104.570137,Fly,sitting_on_bus,true
1686333121.457339,Fly,seat_location,middle
1686333257.150447,Fly,collecting_data,false
1686336380.3734012,Jaguar,collecting_data,true
1686336447.166465,Jaguar,sitting_on_bus,true
1686336463.774667,Jaguar,seat_location,back
1686336624.644404,Jaguar,collecting_data,false
1686336638.373304,Jaguar,collecting_data,true
1686339574.893423,Parrot,collecting_data,true
1686339578.388304,Parrot,sitting_on_bus,true
1686339594.341655,Parrot,seat_location,back
1686340048.893595,Parrot,collecting_data,false
1686341197.5354838,Spider,collecting_data,true
1686341215.904976,Spider,collecting_data,true
1686341268.355859,Spider,sitting_on_bus,true
1686341284.54253,Spider,seat_location,front
1686341528.2885299,Spider,collecting_data,false
1686342750.1687078,Jaguar,collecting_data,true
1686342783.729451,Jaguar,sitting_on_bus,true
1686342800.477442,Jaguar,seat_location,middle
1686343071.9146209,Jaguar,collecting_data,false
1686343454.89094,Possum,collecting_data,true
1686343488.904811,Possum,sitting_on_bus,true
1686343532.0871248,Possum,seat_location,middle
1686343906.57202,Possum,collecting_data,false
1686351215.5400128,Tiger,collecting_data,true
1686372553.604393,Jaguar,collecting_data,true
1686372613.907244,Jaguar,collecting_data,true
1686372622.790362,Jaguar,sitting_on_bus,true
1686372639.358336,Jaguar,seat_location,front
1686372755.859227,Jaguar,collecting_data,false
1686465090.126982,Cod,collecting_data,true
1686465093.472544,Cod,sitting_on_bus,true
1686465109.854625,Cod,seat_location,front
1686465796.602148,Cod,collecting_data,false
1686529434.586124,Zebra,collecting_data,true
1686529471.7774029,Zebra,sitting_on_bus,true
1686529492.8905358,Zebra,seat_location,middle
1686529629.881551,Zebra,collecting_data,false
1686544942.7921572,Jaguar,collecting_data,true
1686544976.850173,Jaguar,sitting_on_bus,true
1686544990.408534,Jaguar,collecting_data,true
1686544993.6949701,Jaguar,sitting_on_bus,true
1686545009.8360848,Jaguar,seat_location,front
1686545510.525876,Jaguar,collecting_data,false
1686585403.9919071,Jaguar,collecting_data,true
1686585444.0518708,Jaguar,sitting_on_bus,true
1686585460.52664,Jaguar,seat_location,front
1686585808.827519,Jaguar,collecting_data,false
1686596406.491432,Jaguar,collecting_data,true
1686596453.753794,Jaguar,collecting_data,true
1686596456.527443,Jaguar,sitting_on_bus,true
1686596473.231195,Jaguar,seat_location,back
1686596922.634788,Jaguar,collecting_data,false
1686600959.830256,Toad,collecting_data,true
1686600971.867279,Toad,sitting_on_bus,true
1686600988.193851,Toad,seat_location,front
1686601255.4878159,Toad,collecting_data,false
1686601397.100325,Jaguar,collecting_data,true
1686601431.870718,Jaguar,sitting_on_bus,true
1686601447.7802792,Jaguar,seat_location,back
1686601717.8202481,Jaguar,collecting_data,false
1686618444.028321,Dog,collecting_data,true
1686618445.372857,Cat,collecting_data,true
1686618484.244306,Dog,sitting_on_bus,true
1686618488.51853,Cat,sitting_on_bus,true
1686618501.045984,Dog,seat_location,front
1686618505.046671,Cat,seat_location,front
1686618547.4825191,Cat,collecting_data,false
1686618563.18967,Dog,collecting_data,false
1686667584.8367581,Zebra,collecting_data,true
1686667619.226025,Zebra,sitting_on_bus,true
1686667637.3175569,Zebra,seat_location,front
1686667897.915427,Zebra,collecting_data,false
1686679164.279306,Possum,collecting_data,true
1686679214.110783,Possum,sitting_on_bus,true
1686679230.5095081,Possum,seat_location,middle
1686679684.6989179,Possum,collecting_data,false
1686693263.629758,Starfish,collecting_data,true
1686693284.7542272,Starfish,sitting_on_bus,true
1686693301.309169,Starfish,seat_location,back
1686693439.848424,Starfish,collecting_data,false
1686704267.56444,Zebra,collecting_data,true
1686704311.7827039,Zebra,sitting_on_bus,true
1686704337.0309958,Zebra,seat_location,middle
1686704483.751895,Zebra,collecting_data,false
1686706540.286262,Possum,collecting_data,true
1686706582.748292,Possum,sitting_on_bus,true
1686706600.686441,Possum,seat_location,back
1686706710.566994,Possum,collecting_data,false
1686759601.9911919,Jaguar,collecting_data,true
1686759607.8583531,Jaguar,sitting_on_bus,true
1686759625.367958,Jaguar,seat_location,front
1686759954.26492,Jaguar,collecting_data,false
1686771539.916837,Jaguar,collecting_data,true
1686771590.4033508,Jaguar,collecting_data,true
1686771593.648797,Jaguar,sitting_on_bus,true
1686771610.4332151,Jaguar,seat_location,back
1686771935.066839,Jaguar,collecting_data,false
1686772365.511897,Jaguar,collecting_data,true
1686772407.047544,Jaguar,sitting_on_bus,true
1686772423.5909019,Jaguar,seat_location,back
1686772625.3246388,Jaguar,collecting_data,false
1686839656.13779,Spider,collecting_data,true
1686839669.3179379,Spider,sitting_on_bus,true
1686839678.5997782,Spider,seat_location,front
1686839742.2809172,Spider,collecting_data,false
1686849569.1530051,Jaguar,collecting_data,true
1686849594.93993,Jaguar,sitting_on_bus,true
1686849611.339195,Jaguar,seat_location,middle
1686849815.001154,Jaguar,collecting_data,false
1687473895.886808,Reptile,collecting_data,true
1687474170.614029,Reptile,sitting_on_bus,true
1687474187.0093122,Reptile,seat_location,middle
1687474559.118517,Reptile,collecting_data,false
1687479386.9019198,Reptile,collecting_data,true
1687479423.29879,Reptile,sitting_on_bus,true
1687479436.6408339,Reptile,seat_location,middle
1687479941.481091,Reptile,collecting_data,false
1687883803.2378988,Zebra,collecting_data,true
1687884023.5121741,Zebra,sitting_on_bus,true
1687884036.886168,Zebra,seat_location,front
1687884231.232487,Zebra,collecting_data,false
1687902074.935941,Toad,collecting_data,true
1687902079.375747,Toad,sitting_on_bus,true
1687902095.9138951,Toad,seat_location,front
1687902366.6837249,Toad,collecting_data,false
1688059453.7067661,Zebra,collecting_data,true
1688059476.8451009,Zebra,sitting_on_bus,true
1688059496.185595,Zebra,seat_location,middle
1688068774.747361,Toad,collecting_data,true
1688068780.0881572,Toad,sitting_on_bus,true
1688068796.773412,Toad,seat_location,front
1688069139.2762141,Toad,collecting_data,false
1688087895.1044989,Zebra,collecting_data,true
1688087968.856699,Zebra,sitting_on_bus,true
1688087987.4525862,Zebra,seat_location,back
1688088140.213196,Zebra,collecting_data,false
1688762504.9066482,Zebra,collecting_data,true
1688762577.156749,Zebra,sitting_on_bus,true
1688762595.524588,Zebra,seat_location,middle
1688762899.0311298,Zebra,collecting_data,false
1688780148.3228312,Zebra,collecting_data,true
1688780178.369905,Zebra,sitting_on_bus,true
1688780196.903929,Zebra,seat_location,middle
1688780485.878896,Zebra,collecting_data,false
1689356190.137898,Gold Mops,collecting_data,true
1689959921.379417,Gold Mops,collecting_data,true
1690247895.053474,Zebra,collecting_data,true
1690247944.2746248,Zebra,sitting_on_bus,true
1690247962.492803,Zebra,seat_location,middle
1690248157.643177,Zebra,collecting_data,false
1690248169.051834,Zebra,collecting_data,true
1690304416.386467,Zebra,collecting_data,true
1690304466.6001391,Zebra,sitting_on_bus,true
1690304484.512518,Zebra,seat_location,front
1690304856.291662,Zebra,collecting_data,false
1690304857.380959,Zebra,collecting_data,true
1690395481.33569,Zebra,collecting_data,true
1690395485.522503,Zebra,sitting_on_bus,true
1690395506.799447,Zebra,seat_location,back
1690395815.3565068,Zebra,collecting_data,false
1690417529.907168,Zebra,collecting_data,true
1690417559.1033921,Zebra,sitting_on_bus,true
1690417578.3521252,Zebra,seat_location,middle
1690417757.362142,Zebra,collecting_data,false
1690491386.780803,Gold Mops,collecting_data,true
1690491600.184389,Gold Mops,sitting_on_bus,true
1690491620.3195329,Gold Mops,seat_location,middle
1690491799.303207,Gold Mops,collecting_data,false
1690491800.781501,Gold Mops,collecting_data,true
1690852602.456718,Zebra,collecting_data,true
1690852653.817941,Zebra,sitting_on_bus,true
1690852669.825059,Zebra,seat_location,middle
1690853015.4829779,Zebra,collecting_data,false
1690990632.7926369,Squid,collecting_data,true
1690990739.350535,Squid,sitting_on_bus,true
1690990755.2131062,Squid,seat_location,back
1691003478.678453,Zebra,collecting_data,true
1691025332.437379,Zebra,collecting_data,true
1691025547.6717649,Zebra,collecting_data,true
1691025569.924241,Zebra,sitting_on_bus,true
1691025586.005022,Zebra,seat_location,middle
1691025770.3237371,Zebra,collecting_data,false
1691028079.634022,Raven,collecting_data,true
1691028106.755021,Raven,sitting_on_bus,true
1691087167.494927,Squid,collecting_data,true
1691087541.539825,Squid,sitting_on_bus,true
1691097213.628027,Squid,collecting_data,true
1691097218.298418,Squid,sitting_on_bus,true
1691097233.736017,Squid,seat_location,front
1691097383.246801,Squid,collecting_data,false
1691167063.364554,Gold Mops,collecting_data,true
1691167200.322171,Gold Mops,sitting_on_bus,true
1691167218.426266,Gold Mops,seat_location,middle
1691167462.0228062,Gold Mops,collecting_data,false
1691167475.368537,Gold Mops,collecting_data,true
1691208047.3606849,Fringe Flower,collecting_data,true
1691422278.856247,Squid,collecting_data,true
1691422289.968749,Squid,sitting_on_bus,true
1691422307.122384,Squid,seat_location,front
1691434844.453929,Squid,collecting_data,true
1691509020.4918032,Squid,collecting_data,true
1691509211.0930161,Squid,sitting_on_bus,true
1691509227.61079,Squid,seat_location,front
1691509760.09558,Squid,collecting_data,false
1691514522.99788,Squid,collecting_data,true
1691514547.689781,Squid,sitting_on_bus,true
1691524460.08141,Emu,collecting_data,true
1691524464.211502,Emu,sitting_on_bus,false
1691524479.027419,Emu,sitting_on_bus,false
1691524495.574111,Emu,sitting_on_bus,true
1691524512.310322,Emu,seat_location,middle
1691524533.6284451,Emu,collecting_data,answered no
1691524549.4292378,Emu,collecting_data,answered no
1691524566.9918342,Emu,collecting_data,false
1691595981.8671808,Squid,collecting_data,true
1691596482.829004,Squid,collecting_data,true
1691596500.258091,Squid,sitting_on_bus,true
1691596516.533668,Squid,seat_location,middle
1691596772.523534,Squid,collecting_data,false
1691618861.83184,Llama,collecting_data,true
1691618889.5187678,Llama,sitting_on_bus,true
1691618905.758843,Llama,seat_location,back
1691618925.09356,Llama,seat_location,middle
1691619031.561656,Llama,collecting_data,answered no
1691619046.592345,Llama,collecting_data,false
1691619258.835841,Llama,collecting_data,true
1691619285.254297,Llama,sitting_on_bus,false
